Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth	Topic	parliament
ParlaMint-GB_2022-07-06-lords	ParlaMint-GB_2022-07-06-lords.u118	Minutes of the House of Lords, Daily Session 2022-07-06	2022-07-06	Upper house	58	-	2022-07-06	2022-07-06	-	COVID,War	English	Regular	notMP	notMinister	NA;LAB	Non-affiliated;Labour	Opposition	Centre-left	MargaretRitchie	Ritchie, Margaret	F	-	Civil Rights	EN
ParlaMint-GB_2022-07-06-lords	ParlaMint-GB_2022-07-06-lords.u131	Minutes of the House of Lords, Daily Session 2022-07-06	2022-07-06	Upper house	58	-	2022-07-06	2022-07-06	-	COVID,War	English	Regular	notMP	notMinister	NA;LAB	Non-affiliated;Labour	Opposition	Centre-left	MargaretRitchie	Ritchie, Margaret	F	-	Government Operations	EN
ParlaMint-GB_2022-07-06-lords	ParlaMint-GB_2022-07-06-lords.u132	Minutes of the House of Lords, Daily Session 2022-07-06	2022-07-06	Upper house	58	-	2022-07-06	2022-07-06	-	COVID,War	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	MaryGoudie	Goudie, Mary	F	-	Civil Rights	EN
ParlaMint-GB_2022-07-06-lords	ParlaMint-GB_2022-07-06-lords.u137	Minutes of the House of Lords, Daily Session 2022-07-06	2022-07-06	Upper house	58	-	2022-07-06	2022-07-06	-	COVID,War	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	MargotAline	Aline, Margot	F	-	Immigration	EN
ParlaMint-GB_2022-07-06-lords	ParlaMint-GB_2022-07-06-lords.u138	Minutes of the House of Lords, Daily Session 2022-07-06	2022-07-06	Upper house	58	-	2022-07-06	2022-07-06	-	COVID,War	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	MargotAline	Aline, Margot	F	-	Immigration	EN
ParlaMint-GB_2022-07-06-lords	ParlaMint-GB_2022-07-06-lords.u143	Minutes of the House of Lords, Daily Session 2022-07-06	2022-07-06	Upper house	58	-	2022-07-06	2022-07-06	-	COVID,War	English	Regular	MP	notMinister	CB	Crossbench	-	-	UshaPrasher	Prasher, Usha Kumari	F	-	Immigration	EN
ParlaMint-GB_2022-07-06-lords	ParlaMint-GB_2022-07-06-lords.u146	Minutes of the House of Lords, Daily Session 2022-07-06	2022-07-06	Upper house	58	-	2022-07-06	2022-07-06	-	COVID,War	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SusanWilliams	Williams, Susan	F	-	Immigration	EN
ParlaMint-GB_2022-07-06-lords	ParlaMint-GB_2022-07-06-lords.u150	Minutes of the House of Lords, Daily Session 2022-07-06	2022-07-06	Upper house	58	-	2022-07-06	2022-07-06	-	COVID,War	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SusanWilliams	Williams, Susan	F	-	Law and Crime	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u7	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	SusanGarden	Garden, Susan	F	-	Education	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u13	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	CatherineMeyer	Meyer, Catherine	F	-	Education	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u15	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	notMP	notMinister	LAB	Labour	Opposition	Centre-left	JennyChapman	Chapman, Jenny	F	-	Education	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u23	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	LucyNevilleRolfe	Neville-Rolfe, Lucy	F	-	Transportation	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u24	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	CharlotteVere	Vere, Charlotte	F	-	Transportation	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u25	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	LucyNevilleRolfe	Neville-Rolfe, Lucy	F	-	Transportation	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u26	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	CharlotteVere	Vere, Charlotte	F	-	Transportation	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u28	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	CharlotteVere	Vere, Charlotte	F	-	Transportation	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u30	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	CharlotteVere	Vere, Charlotte	F	-	Law and Crime	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u31	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	JenniferRanderson	Randerson, Jennifer Elizabeth	F	-	Transportation	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u32	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	CharlotteVere	Vere, Charlotte	F	-	Transportation	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u34	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	CharlotteVere	Vere, Charlotte	F	-	Government Operations	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u36	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	CharlotteVere	Vere, Charlotte	F	-	Transportation	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u37	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	SarahLudford	Ludford, Sarah	F	-	Transportation	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u38	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	CharlotteVere	Vere, Charlotte	F	-	Law and Crime	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u40	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	CharlotteVere	Vere, Charlotte	F	-	Domestic Commerce	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u45	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ElizabethSugg	Sugg, Elizabeth	F	-	International Affairs	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u96	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	PhilippaStroud	Stroud, Philippa	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u97	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	GP	Green Party	-	Left	JenniferJones	Jones, Jennifer	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u99	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	PhilippaStroud	Stroud, Philippa	F	-	International Affairs	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u101	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	MargotAline	Aline, Margot	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u103	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	MargotAline	Aline, Margot	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u108	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	LucyNevilleRolfe	Neville-Rolfe, Lucy	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u111	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SusanWilliams	Williams, Susan	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u113	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	MargotAline	Aline, Margot	F	-	Civil Rights	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u114	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SusanWilliams	Williams, Susan	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u118	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SusanWilliams	Williams, Susan	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u119	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	MargotAline	Aline, Margot	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u124	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SusanWilliams	Williams, Susan	F	-	International Affairs	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u125	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	PhilippaStroud	Stroud, Philippa	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u126	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SusanWilliams	Williams, Susan	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u128	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SusanWilliams	Williams, Susan	F	-	Law and Crime	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u129	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	MargotAline	Aline, Margot	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u132	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ShamiChakrabarti	Chakrabarti, Shami	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u133	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	SallyHamwee	Hamwee, Sally Rachel	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u135	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	GP	Green Party	-	Left	JenniferJones	Jones, Jennifer	F	-	International Affairs	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u150	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	SarahLudford	Ludford, Sarah	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u151	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	SallyHamwee	Hamwee, Sally Rachel	F	-	International Affairs	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u153	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ShamiChakrabarti	Chakrabarti, Shami	F	-	Civil Rights	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u163	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ShamiChakrabarti	Chakrabarti, Shami	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u165	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	AnneMcIntosh	McIntosh, Anne	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u166	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	MargotAline	Aline, Margot	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u167	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	SarahLudford	Ludford, Sarah	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u169	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	BI	Bishops	-	-	RachelTreweek	Treweek, Rachel	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u170	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	notMP	notMinister	GP	Green Party	-	Left	NatalieBennett	Bennett, Natalie	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u179	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	AnneMcIntosh	McIntosh, Anne	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u183	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	MargotAline	Aline, Margot	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u191	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ShamiChakrabarti	Chakrabarti, Shami	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u193	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	MargotAline	Aline, Margot	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u198	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	SarahLudford	Ludford, Sarah	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u203	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	SarahLudford	Ludford, Sarah	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u205	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	GP	Green Party	-	Left	JenniferJones	Jones, Jennifer	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u220	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	SarahLudford	Ludford, Sarah	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u222	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	SarahLudford	Ludford, Sarah	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u224	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	GP	Green Party	-	Left	JenniferJones	Jones, Jennifer	F	-	Civil Rights	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u230	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	SallyHamwee	Hamwee, Sally Rachel	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u235	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SusanWilliams	Williams, Susan	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u238	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SusanWilliams	Williams, Susan	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u239	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	SarahLudford	Ludford, Sarah	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u243	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	SallyHamwee	Hamwee, Sally Rachel	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u244	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	GP	Green Party	-	Left	JenniferJones	Jones, Jennifer	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u246	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CB	Crossbench	-	-	MollyMeacher	Meacher, Molly Christine	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u247	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	SarahLudford	Ludford, Sarah	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u250	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ShamiChakrabarti	Chakrabarti, Shami	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u251	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	PhilippaStroud	Stroud, Philippa	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u254	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SusanWilliams	Williams, Susan	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u256	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SusanWilliams	Williams, Susan	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u258	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SusanWilliams	Williams, Susan	F	-	Law and Crime	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u259	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ShamiChakrabarti	Chakrabarti, Shami	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u271	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SusanWilliams	Williams, Susan	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u273	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	CB	Crossbench	-	-	SheilaHollins	Hollins, Sheila Clare	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u274	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	SallyHamwee	Hamwee, Sally Rachel	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u275	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	MargotAline	Aline, Margot	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u276	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	notMP	notMinister	GP	Green Party	-	Left	NatalieBennett	Bennett, Natalie	F	-	Immigration	EN
ParlaMint-GB_2022-02-08-lords	ParlaMint-GB_2022-02-08-lords.u280	Minutes of the House of Lords, Daily Session 2022-02-08	2022-02-08	Upper house	58	-	2022-02-08	2022-02-08	-	COVID	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	SallyHamwee	Hamwee, Sally Rachel	F	-	Immigration	EN
